# vtime(s),emu-avail(%) for mode:random target-avail(%)=0.6000
31211,0.0607
31216,0.0607
31218,0.0607
31222,0.0607
31224,0.0607
31225,0.0607
31228,0.0607
31233,0.0607
31237,0.0607
31241,0.0607
31246,0.0607
31247,0.0607
31252,0.0607
31254,0.0607
31255,0.0607
31258,0.0607
31259,0.0606
31264,0.0606
31264,0.0606
31265,0.0606
31266,0.0606
31268,0.0606
31269,0.0606
31273,0.0606
31274,0.0606
31275,0.0606
31275,0.0606
31279,0.0606
31282,0.0606
31284,0.0606
31285,0.0606
31287,0.0606
31291,0.0606
31295,0.0606
31297,0.0606
31298,0.0606
31303,0.0606
31303,0.0605
31303,0.0605
31307,0.0605
31308,0.0605
31309,0.0605
31309,0.0605
31312,0.0605
31313,0.0605
31313,0.0605
31315,0.0605
31320,0.0605
31322,0.0605
31323,0.0605
31327,0.0605
31331,0.0605
31332,0.0605
31333,0.0605
31334,0.0605
31337,0.0605
31341,0.0605
31343,0.0605
31343,0.0604
31347,0.0604
31348,0.0604
31353,0.0604
31358,0.0604
31358,0.0604
31358,0.0604
31362,0.0604
31364,0.0604
31367,0.0604
31371,0.0604
31373,0.0604
31375,0.0604
31378,0.0604
31380,0.0604
31385,0.0604
31386,0.0604
31386,0.0604
31391,0.0604
31395,0.0604
31399,0.0604
31401,0.0603
31404,0.0603
31404,0.0603
31408,0.0603
31409,0.0603
31412,0.0603
31414,0.0603
31418,0.0603
31420,0.0603
31423,0.0603
31423,0.0603
31427,0.0603
31430,0.0603
31432,0.0603
31433,0.0603
31435,0.0603
31438,0.0603
31438,0.0603
31440,0.0603
31445,0.0603
31450,0.0603
31452,0.0602
31454,0.0602
31458,0.0602
31463,0.0602
31465,0.0602
31469,0.0602
31470,0.0602
31472,0.0602
31475,0.0602
31477,0.0602
31477,0.0602
31482,0.0602
31484,0.0602
31485,0.0602
31488,0.0602
31492,0.0602
31497,0.0602
31501,0.0602
31504,0.0602
31504,0.0602
31508,0.0602
31510,0.0601
31514,0.0601
31518,0.0601
31518,0.0601
31522,0.0601
31524,0.0601
31527,0.0601
31530,0.0601
31532,0.0601
31533,0.0601
31534,0.0601
31538,0.0601
31542,0.0601
31546,0.0601
31548,0.0601
31551,0.0601
31552,0.0601
31555,0.0601
31556,0.0601
31558,0.0601
31558,0.0601
31560,0.0600
31561,0.0600
31562,0.0600
31567,0.0600
31570,0.0600
31574,0.0600
31577,0.0600
31580,0.0600
31584,0.0600
31588,0.0600
31592,0.0600
31595,0.0600
31599,0.0600
31601,0.0600
31603,0.0600
31607,0.0600
31609,0.0600
31613,0.0600
31617,0.0600
31618,0.0600
31622,0.0600
31624,0.0599
31627,0.0599
31627,0.0599
31631,0.0599
31635,0.0599
31638,0.0599
31641,0.0599
31641,0.0599
31643,0.0599
31644,0.0599
31644,0.0599
31649,0.0599
31651,0.0599
31653,0.0599
31654,0.0599
31655,0.0599
31656,0.0599
31658,0.0599
31662,0.0599
31664,0.0599
31667,0.0599
31670,0.0599
31675,0.0598
31677,0.0598
31681,0.0598
31685,0.0598
31688,0.0598
31690,0.0598
31691,0.0598
31694,0.0598
31694,0.0598
31697,0.0598
31699,0.0598
31701,0.0598
31703,0.0598
31703,0.0598
31704,0.0598
31704,0.0598
31707,0.0598
31708,0.0598
31709,0.0598
31711,0.0598
31716,0.0598
31716,0.0597
31719,0.0597
31722,0.0597
31723,0.0597
31726,0.0597
31727,0.0597
31728,0.0597
31728,0.0597
31732,0.0597
31735,0.0597
31736,0.0597
31740,0.0597
31741,0.0597
31744,0.0597
31744,0.0597
31744,0.0597
31745,0.0597
31746,0.0597
31751,0.0597
31753,0.0597
31754,0.0597
31756,0.0597
31760,0.0596
31763,0.0596
31764,0.0596
31764,0.0596
31769,0.0596
31771,0.0596
31776,0.0596
31779,0.0596
31783,0.0596
31787,0.0596
31792,0.0596
31793,0.0596
31794,0.0596
31798,0.0596
31799,0.0596
31802,0.0596
31806,0.0596
31810,0.0596
31812,0.0596
31814,0.0596
31818,0.0596
31820,0.0595
31821,0.0595
31824,0.0595
31827,0.0595
31828,0.0595
31831,0.0595
31833,0.0595
31835,0.0595
31839,0.0595
31842,0.0595
31845,0.0595
31846,0.0595
31846,0.0595
31846,0.0595
31847,0.0595
31851,0.0595
31855,0.0595
31856,0.0595
31857,0.0595
31857,0.0595
31859,0.0595
31863,0.0595
31865,0.0594
31867,0.0594
31871,0.0594
31873,0.0594
31877,0.0594
31879,0.0594
31879,0.0594
31884,0.0594
31885,0.0594
31886,0.0594
31888,0.0594
31893,0.0594
31896,0.0594
31899,0.0594
31903,0.0594
31907,0.0594
31910,0.0594
31911,0.0594
31915,0.0594
31916,0.0594
31920,0.0594
31925,0.0593
31925,0.0593
31927,0.0593
31931,0.0593
31932,0.0593
31933,0.0593
31934,0.0593
31936,0.0593
31938,0.0593
31942,0.0593
31944,0.0593
31944,0.0593
31948,0.0593
31953,0.0593
31955,0.0593
31957,0.0593
31961,0.0593
31966,0.0593
31968,0.0593
31971,0.0593
31972,0.0593
31975,0.0593
31980,0.0592
31982,0.0592
31986,0.0592
31986,0.0592
31986,0.0592
31988,0.0592
31993,0.0592
31994,0.0592
31995,0.0592
31999,0.0592
32004,0.0592
32005,0.0592
32009,0.0592
32011,0.0592
32014,0.0592
32015,0.0592
32017,0.0592
32020,0.0592
32023,0.0592
32025,0.0592
32030,0.0592
32032,0.0592
32032,0.0591
32035,0.0591
32036,0.0591
32039,0.0591
32042,0.0591
32046,0.0591
32051,0.0591
32052,0.0591
32056,0.0591
32059,0.0591
32061,0.0591
32061,0.0591
32065,0.0591
32069,0.0591
32069,0.0591
32073,0.0591
32077,0.0591
32080,0.0591
32083,0.0591
32083,0.0591
32087,0.0591
32088,0.0591
32089,0.0590
32090,0.0590
32093,0.0590
32094,0.0590
32095,0.0590
32100,0.0590
32104,0.0590
32109,0.0590
32111,0.0590
32114,0.0590
32117,0.0590
32121,0.0590
32122,0.0590
32123,0.0590
32127,0.0590
32129,0.0590
32134,0.0590
32138,0.0590
32138,0.0590
32139,0.0590
32143,0.0590
32148,0.0590
32150,0.0589
32150,0.0589
32153,0.0589
32154,0.0589
32158,0.0589
32159,0.0589
32159,0.0589
32160,0.0589
32164,0.0589
32167,0.0589
32168,0.0589
32168,0.0589
32169,0.0589
32170,0.0589
32171,0.0589
32173,0.0589
32173,0.0589
32177,0.0589
32180,0.0589
32181,0.0589
32184,0.0589
32185,0.0589
32188,0.0588
32190,0.0588
32191,0.0588
32194,0.0588
32198,0.0588
32202,0.0588
32205,0.0588
32208,0.0588
32210,0.0588
32215,0.0588
32219,0.0588
32221,0.0588
32226,0.0588
32229,0.0588
32229,0.0588
32232,0.0588
32232,0.0588
32233,0.0588
32236,0.0588
32241,0.0588
32245,0.0588
32246,0.0588
32249,0.0587
32253,0.0587
32258,0.0587
32262,0.0587
32262,0.0587
32267,0.0587
32271,0.0587
32272,0.0587
32273,0.0587
32274,0.0587
32276,0.0587
32278,0.0587
32280,0.0587
32281,0.0587
32284,0.0587
32288,0.0587
32292,0.0587
32295,0.0587
32299,0.0587
32302,0.0587
32305,0.0587
32309,0.0587
32309,0.0586
32310,0.0586
32314,0.0586
32317,0.0586
32321,0.0586
32322,0.0586
32325,0.0586
32326,0.0586
32327,0.0586
32328,0.0586
32333,0.0586
32336,0.0586
32338,0.0586
32343,0.0586
32345,0.0586
32347,0.0586
32350,0.0586
32352,0.0586
32356,0.0586
32361,0.0586
32365,0.0586
32365,0.0586
32366,0.0585
32368,0.0585
32372,0.0585
32377,0.0585
32379,0.0585
32382,0.0585
32386,0.0585
32389,0.0585
32389,0.0585
32390,0.0585
32392,0.0585
32394,0.0585
32395,0.0585
32396,0.0585
32397,0.0585
32398,0.0585
32399,0.0585
32399,0.0585
32401,0.0585
32402,0.0585
32405,0.0585
32407,0.0585
32411,0.0585
32412,0.0584
32416,0.0584
32419,0.0584
32421,0.0584
32425,0.0584
32427,0.0584
32431,0.0584
32433,0.0584
32437,0.0584
32438,0.0584
32440,0.0584
32443,0.0584
32447,0.0584
32448,0.0584
32450,0.0584
32452,0.0584
32455,0.0584
32457,0.0584
32462,0.0584
32463,0.0584
32463,0.0584
32465,0.0584
32469,0.0583
32470,0.0583
32472,0.0583
32476,0.0583
32476,0.0583
32477,0.0583
32480,0.0583
32482,0.0583
32483,0.0583
32485,0.0583
32489,0.0583
32493,0.0583
32497,0.0583
32499,0.0583
32502,0.0583
32502,0.0583
32507,0.0583
32511,0.0583
32516,0.0583
32518,0.0583
32522,0.0583
32523,0.0583
32527,0.0582
32528,0.0582
32530,0.0582
32535,0.0582
32538,0.0582
32540,0.0582
32540,0.0582
32542,0.0582
32544,0.0582
32548,0.0582
32552,0.0582
32554,0.0582
32559,0.0582
32560,0.0582
32560,0.0582
32563,0.0582
32564,0.0582
32567,0.0582
32568,0.0582
32570,0.0582
32570,0.0582
32574,0.0582
32576,0.0582
32580,0.0581
32584,0.0581
32588,0.0581
32589,0.0581
32591,0.0581
32593,0.0581
32598,0.0581
32598,0.0581
32599,0.0581
32602,0.0581
32605,0.0581
32606,0.0581
32609,0.0581
32610,0.0581
32613,0.0581
32617,0.0581
32619,0.0581
32619,0.0581
32622,0.0581
32625,0.0581
32630,0.0581
32634,0.0581
32638,0.0581
32638,0.0580
32641,0.0580
32642,0.0580
32646,0.0580
32650,0.0580
32655,0.0580
32657,0.0580
32661,0.0580
32663,0.0580
32663,0.0580
32663,0.0580
32666,0.0580
32667,0.0580
32670,0.0580
32672,0.0580
32674,0.0580
32678,0.0580
32680,0.0580
32682,0.0580
32687,0.0580
32691,0.0580
32695,0.0580
32696,0.0579
32698,0.0579
32703,0.0579
32704,0.0579
32705,0.0579
32706,0.0579
32710,0.0579
32713,0.0579
32717,0.0579
32720,0.0580
32724,0.0581
32725,0.0581
32726,0.0582
32727,0.0583
32731,0.0583
32736,0.0584
32737,0.0585
32738,0.0586
32739,0.0586
32739,0.0587
32739,0.0588
32743,0.0588
32746,0.0589
32749,0.0590
32751,0.0591
32752,0.0591
32757,0.0592
32760,0.0593
32762,0.0593
32762,0.0594
32765,0.0595
32766,0.0596
32769,0.0596
32769,0.0597
32774,0.0598
32777,0.0598
32779,0.0599
32783,0.0600
32783,0.0601
32786,0.0601
32789,0.0602
32793,0.0603
32796,0.0603
32796,0.0604
32797,0.0605
32798,0.0605
32802,0.0606
32805,0.0607
32809,0.0608
32814,0.0608
32817,0.0609
32818,0.0610
32823,0.0610
32825,0.0611
32826,0.0612
32830,0.0613
32832,0.0613
32833,0.0614
32837,0.0615
32838,0.0615
32839,0.0616
32839,0.0617
32839,0.0618
32841,0.0618
32843,0.0619
32843,0.0620
32846,0.0620
32848,0.0621
32850,0.0622
32855,0.0623
32855,0.0623
32856,0.0624
32860,0.0625
32861,0.0625
32865,0.0626
32870,0.0627
32872,0.0627
32872,0.0628
32877,0.0629
32878,0.0630
32882,0.0630
32886,0.0631
32888,0.0632
32892,0.0632
32895,0.0633
32897,0.0634
32897,0.0635
32901,0.0635
32906,0.0636
32906,0.0637
32907,0.0637
32908,0.0638
32909,0.0639
32912,0.0639
32912,0.0640
32913,0.0641
32915,0.0642
32916,0.0642
32920,0.0643
32922,0.0644
32925,0.0644
32925,0.0644
32928,0.0644
32930,0.0643
32935,0.0643
32937,0.0643
32938,0.0643
32939,0.0643
32942,0.0643
32946,0.0643
32950,0.0643
32953,0.0643
32955,0.0643
32956,0.0643
32961,0.0643
32962,0.0643
32965,0.0643
32968,0.0643
32970,0.0643
32975,0.0643
32977,0.0643
32980,0.0643
32983,0.0643
32984,0.0643
32984,0.0642
32989,0.0642
32992,0.0642
32992,0.0642
32996,0.0642
32997,0.0642
32997,0.0642
33000,0.0642
33005,0.0642
33008,0.0642
33012,0.0642
33012,0.0642
33015,0.0642
33019,0.0642
33020,0.0642
33023,0.0642
33027,0.0642
33029,0.0642
33033,0.0642
33035,0.0642
33039,0.0642
33041,0.0641
33044,0.0641
33046,0.0641
33050,0.0641
33052,0.0641
33053,0.0641
33055,0.0641
33057,0.0641
33058,0.0641
33062,0.0641
33064,0.0641
33067,0.0641
33070,0.0641
33074,0.0641
33079,0.0641
33080,0.0641
33083,0.0641
33088,0.0641
33091,0.0641
33095,0.0641
33096,0.0640
33100,0.0640
33103,0.0640
33107,0.0640
33108,0.0640
33109,0.0640
33112,0.0640
33116,0.0640
33117,0.0640
33118,0.0640
33119,0.0640
33121,0.0640
33126,0.0640
33130,0.0640
33134,0.0640
33134,0.0640
33135,0.0640
33135,0.0640
33136,0.0640
33137,0.0640
33142,0.0640
33146,0.0639
33150,0.0639
33154,0.0639
33156,0.0639
33157,0.0639
33161,0.0639
33166,0.0639
33167,0.0639
33168,0.0639
33169,0.0639
33170,0.0639
33173,0.0639
33176,0.0639
33178,0.0639
33182,0.0639
33183,0.0639
33187,0.0639
33190,0.0639
33195,0.0639
33198,0.0639
33199,0.0639
33203,0.0638
33207,0.0638
33207,0.0638
33210,0.0638
33210,0.0638
33213,0.0638
33215,0.0638
33215,0.0638
33219,0.0638
33224,0.0638
33229,0.0638
33231,0.0638
33233,0.0638
33234,0.0638
33236,0.0638
33239,0.0638
33240,0.0638
33244,0.0638
33248,0.0638
33252,0.0638
33253,0.0638
33255,0.0637
33257,0.0637
33262,0.0637
33263,0.0637
33263,0.0637
33267,0.0637
33269,0.0637
33273,0.0637
33273,0.0637
33275,0.0637
33275,0.0637
33275,0.0637
33277,0.0637
33281,0.0637
33283,0.0637
33288,0.0637
33291,0.0637
33295,0.0637
33300,0.0637
33304,0.0637
33307,0.0637
33312,0.0636
33314,0.0636
33316,0.0636
33319,0.0636
33323,0.0636
33328,0.0636
33329,0.0636
33332,0.0636
33333,0.0636
33333,0.0636
33337,0.0636
33339,0.0636
33344,0.0636
33347,0.0636
33349,0.0636
33353,0.0636
33356,0.0636
33358,0.0636
33359,0.0636
33360,0.0636
33361,0.0636
33362,0.0635
33364,0.0635
33366,0.0635
33367,0.0635
33372,0.0635
33375,0.0635
33376,0.0635
33378,0.0635
33379,0.0635
33381,0.0635
33385,0.0635
33385,0.0635
33386,0.0635
33389,0.0635
33390,0.0635
33395,0.0635
33396,0.0635
33397,0.0635
33402,0.0635
33404,0.0635
33405,0.0635
33407,0.0635
33410,0.0634
33412,0.0634
33412,0.0634
33417,0.0634
33421,0.0634
33423,0.0634
33425,0.0634
33427,0.0634
33431,0.0634
33435,0.0634
33436,0.0634
33437,0.0634
33439,0.0634
33442,0.0634
33442,0.0634
33443,0.0634
33446,0.0634
33451,0.0634
33451,0.0634
33456,0.0634
33456,0.0634
33458,0.0633
33458,0.0633
33461,0.0633
33462,0.0633
33464,0.0633
33466,0.0633
33468,0.0633
33468,0.0633
33472,0.0633
33475,0.0633
33475,0.0633
33476,0.0633
33481,0.0633
33486,0.0633
33489,0.0633
33494,0.0633
33499,0.0633
33503,0.0633
33503,0.0633
33505,0.0633
33508,0.0633
33513,0.0632
33518,0.0632
33518,0.0632
33523,0.0632
33526,0.0632
33528,0.0632
33532,0.0632
33533,0.0632
33535,0.0632
33535,0.0632
33537,0.0632
33540,0.0632
33543,0.0632
33547,0.0632
33548,0.0632
33552,0.0632
33556,0.0632
33557,0.0632
33561,0.0632
33561,0.0632
33566,0.0632
33569,0.0632
33569,0.0631
33570,0.0631
33573,0.0631
33575,0.0631
33579,0.0631
33582,0.0631
33583,0.0631
33588,0.0631
33589,0.0631
33590,0.0631
33593,0.0631
33597,0.0631
33601,0.0631
33602,0.0631
33603,0.0631
33603,0.0631
33606,0.0631
33607,0.0631
33608,0.0631
33608,0.0631
33612,0.0631
33614,0.0630
33617,0.0630
33621,0.0630
33622,0.0630
33625,0.0630
33629,0.0630
33633,0.0630
33634,0.0630
33638,0.0630
33640,0.0630
33644,0.0630
33648,0.0630
33649,0.0630
33654,0.0630
33659,0.0630
33663,0.0630
33665,0.0630
33670,0.0630
33673,0.0630
33675,0.0630
33679,0.0630
33680,0.0630
33680,0.0629
33681,0.0629
33684,0.0629
33688,0.0629
33692,0.0629
33695,0.0629
33699,0.0629
33700,0.0629
33705,0.0629
33707,0.0629
33710,0.0629
33714,0.0629
33718,0.0629
33720,0.0629
33722,0.0629
33723,0.0629
33725,0.0629
33727,0.0629
33728,0.0629
33730,0.0629
33734,0.0629
33737,0.0628
33740,0.0628
33742,0.0628
33743,0.0628
33744,0.0628
33747,0.0628
33752,0.0628
33756,0.0628
33759,0.0628
33763,0.0628
33765,0.0628
33766,0.0628
33770,0.0628
33770,0.0628
33774,0.0628
33777,0.0628
33779,0.0628
33782,0.0628
33785,0.0628
33789,0.0628
33789,0.0628
33794,0.0628
33798,0.0627
33799,0.0627
33802,0.0627
33803,0.0627
33807,0.0627
33810,0.0627
33812,0.0627
33812,0.0627
33814,0.0627
33817,0.0627
33821,0.0627
33822,0.0627
33823,0.0627
33826,0.0627
33830,0.0627
33830,0.0627
33834,0.0627
33837,0.0627
33839,0.0627
33841,0.0627
33841,0.0627
33844,0.0627
33845,0.0626
33847,0.0626
33848,0.0626
33849,0.0626
33853,0.0626
33855,0.0626
33858,0.0626
33860,0.0626
33860,0.0626
33865,0.0626
33865,0.0626
33869,0.0626
33872,0.0626
33874,0.0626
33877,0.0626
33881,0.0626
33884,0.0626
33886,0.0626
33889,0.0626
33891,0.0626
33893,0.0626
33894,0.0626
33897,0.0625
33897,0.0625
33899,0.0625
33900,0.0625
33900,0.0625
33903,0.0625
33903,0.0625
33907,0.0625
33912,0.0625
33914,0.0625
33918,0.0625
33922,0.0625
33925,0.0625
33930,0.0625
33931,0.0625
33933,0.0625
33935,0.0625
33937,0.0625
33938,0.0625
33942,0.0625
33943,0.0625
33948,0.0624
33952,0.0624
33956,0.0624
33958,0.0624
33961,0.0624
33964,0.0624
33968,0.0624
33969,0.0624
33970,0.0624
33974,0.0624
33978,0.0624
33981,0.0624
33982,0.0624
33983,0.0624
33985,0.0624
33988,0.0624
33988,0.0624
33990,0.0624
33993,0.0624
33997,0.0624
33999,0.0624
34002,0.0624
34003,0.0623
34006,0.0623
34010,0.0623
34014,0.0623
34018,0.0623
34018,0.0623
34022,0.0623
34025,0.0623
34027,0.0623
34030,0.0623
34032,0.0623
34033,0.0623
34037,0.0623
34038,0.0623
34042,0.0623
34042,0.0623
34045,0.0623
34046,0.0623
34048,0.0623
34049,0.0623
34049,0.0623
34050,0.0623
34054,0.0622
34055,0.0622
34057,0.0622
34060,0.0622
34062,0.0622
34064,0.0622
34065,0.0622
34070,0.0622
34070,0.0622
34073,0.0622
34075,0.0622
34077,0.0622
34081,0.0622
34081,0.0622
34082,0.0622
34086,0.0622
34090,0.0622
34091,0.0622
34091,0.0622
34093,0.0622
34098,0.0622
34101,0.0622
34106,0.0622
34107,0.0621
34112,0.0621
34114,0.0621
34116,0.0621
34117,0.0621
34121,0.0621
34122,0.0621
34122,0.0621
34125,0.0621
34127,0.0621
34130,0.0621
34131,0.0621
34132,0.0621
34136,0.0621
34141,0.0621
34141,0.0621
34142,0.0621
34143,0.0621
34144,0.0621
34148,0.0621
34153,0.0621
34156,0.0621
34160,0.0620
34160,0.0620
34164,0.0620
34168,0.0620
34173,0.0620
34177,0.0620
34178,0.0620
34182,0.0620
34185,0.0620
34188,0.0620
34192,0.0620
34193,0.0620
34195,0.0620
34199,0.0620
34201,0.0620
34203,0.0620
34207,0.0620
34210,0.0620
34212,0.0620
34215,0.0620
34217,0.0620
34221,0.0620
34223,0.0619
34226,0.0619
34229,0.0619
34233,0.0619
34234,0.0619
34237,0.0619
34240,0.0619
34241,0.0619
34244,0.0619
34246,0.0619
34248,0.0619
34249,0.0619
34250,0.0619
34252,0.0619
34253,0.0619
34257,0.0619
34262,0.0619
34265,0.0619
34268,0.0619
34268,0.0619
34271,0.0619
34275,0.0619
34280,0.0618
34284,0.0618
34288,0.0618
34293,0.0618
34296,0.0618
34298,0.0618
34301,0.0618
34303,0.0618
34305,0.0618
34308,0.0618
34311,0.0618
34315,0.0618
34317,0.0618
34321,0.0618
34323,0.0618
34326,0.0618
34329,0.0618
34332,0.0618
34333,0.0618
34335,0.0618
34337,0.0618
34338,0.0618
34342,0.0618
34344,0.0617
34345,0.0617
34347,0.0617
34351,0.0617
34354,0.0617
34356,0.0617
34358,0.0617
34361,0.0617
34364,0.0617
34367,0.0617
34369,0.0617
34372,0.0617
34375,0.0617
34379,0.0617
34380,0.0617
34384,0.0617
34389,0.0617
34390,0.0617
34395,0.0617
34395,0.0617
34400,0.0617
34404,0.0617
34409,0.0616
34410,0.0616
36187,0.0616
36191,0.0616
36192,0.0616
36194,0.0616
36196,0.0616
36200,0.0616
36204,0.0616
36206,0.0616
36208,0.0616
36210,0.0616
36213,0.0616
36215,0.0616
36218,0.0616
36219,0.0616
36221,0.0616
36225,0.0616
36228,0.0616
36230,0.0616
36233,0.0616
36237,0.0616
36241,0.0616
36245,0.0615
36250,0.0615
36250,0.0615
36252,0.0615
36258,0.0615
36263,0.0615
36266,0.0615
36269,0.0615
36272,0.0615
36273,0.0615
36275,0.0615
36280,0.0615
36282,0.0615
36284,0.0615
36285,0.0615
36290,0.0615
36294,0.0615
36299,0.0615
36300,0.0615
36301,0.0615
36303,0.0615
36304,0.0615
36309,0.0614
36314,0.0614
36315,0.0614
36317,0.0614
36322,0.0614
36324,0.0614
36328,0.0614
36333,0.0614
36333,0.0614
36333,0.0614
36334,0.0614
36338,0.0614
36341,0.0614
36343,0.0614
36347,0.0614
36350,0.0614
36352,0.0614
36356,0.0614
36358,0.0614
36358,0.0614
36363,0.0614
36365,0.0614
36368,0.0614
36370,0.0613
36370,0.0613
36372,0.0613
36375,0.0613
36378,0.0613
36382,0.0613
36383,0.0613
36387,0.0613
36392,0.0613
36394,0.0613
36396,0.0613
36401,0.0613
36404,0.0613
36409,0.0613
36413,0.0613
36414,0.0613
36418,0.0613
36422,0.0613
36424,0.0613
36426,0.0613
36427,0.0613
36431,0.0613
36434,0.0613
36437,0.0612
36439,0.0612
36443,0.0612
36448,0.0612
36450,0.0612
36453,0.0612
36458,0.0612
36460,0.0612
36460,0.0612
36464,0.0612
36465,0.0612
36468,0.0612
36469,0.0612
36473,0.0612
36474,0.0612
36477,0.0612
36482,0.0612
36486,0.0612
36487,0.0612
36490,0.0612
36490,0.0612
36492,0.0612
36496,0.0612
36498,0.0611
36500,0.0611
36502,0.0611
36507,0.0611
36507,0.0611
36512,0.0611
36513,0.0611
36514,0.0611
36515,0.0611
36517,0.0611
36520,0.0611
36525,0.0611
36528,0.0611
36529,0.0611
36532,0.0611
36536,0.0611
36537,0.0611
36541,0.0611
36543,0.0611
36544,0.0611
36545,0.0611
36549,0.0611
36552,0.0610
36552,0.0610
36555,0.0610
36557,0.0610
36558,0.0610
36559,0.0610
36559,0.0610
36563,0.0610
36566,0.0610
36567,0.0610
36568,0.0610
36570,0.0610
36571,0.0610
36573,0.0610
36578,0.0610
36578,0.0610
36579,0.0610
36582,0.0610
36582,0.0610
36583,0.0610
36585,0.0610
36586,0.0610
36586,0.0610
36588,0.0609
36590,0.0609
36591,0.0609
36595,0.0609
36598,0.0609
36599,0.0609
36600,0.0609
36602,0.0609
36605,0.0609
36609,0.0609
36613,0.0609
36617,0.0609
36619,0.0609
36622,0.0609
36623,0.0609
36627,0.0609
36631,0.0609
36632,0.0609
36633,0.0609
36634,0.0609
36635,0.0609
36639,0.0609
36642,0.0609
36643,0.0608
36645,0.0608
36646,0.0608
36649,0.0608
36652,0.0608
36656,0.0608
36656,0.0608
36658,0.0608
36663,0.0608
36667,0.0608
36669,0.0608
36673,0.0608
36673,0.0608
36674,0.0608
36676,0.0608
36678,0.0608
36682,0.0608
36683,0.0608
36687,0.0608
36690,0.0608
36692,0.0608
36696,0.0608
36700,0.0608
36704,0.0608
36706,0.0607
36706,0.0607
36711,0.0607
36712,0.0607
36715,0.0607
36720,0.0607
36721,0.0607
36722,0.0607
36725,0.0607
36728,0.0607
36733,0.0607
36738,0.0607
36742,0.0607
36744,0.0607
36748,0.0607
36749,0.0607
36753,0.0607
36757,0.0607
36760,0.0607
36763,0.0607
36764,0.0607
36765,0.0607
36769,0.0607
36772,0.0606
36772,0.0606
36775,0.0606
36776,0.0606
36778,0.0606
36782,0.0606
36784,0.0606
36789,0.0606
36789,0.0606
36791,0.0606
36795,0.0606
36797,0.0606
36801,0.0606
36804,0.0606
36808,0.0606
36813,0.0606
36815,0.0606
36816,0.0606
36816,0.0606
36819,0.0606
36820,0.0606
36822,0.0606
36827,0.0606
36827,0.0605
36832,0.0605
36835,0.0605
36835,0.0605
36839,0.0605
36842,0.0605
36847,0.0605
36849,0.0605
36854,0.0605
36855,0.0605
36859,0.0605
36863,0.0605
36863,0.0605
36866,0.0605
36869,0.0605
36869,0.0605
36870,0.0605
36873,0.0605
36876,0.0605
36877,0.0605
36878,0.0605
36880,0.0605
36883,0.0605
36887,0.0604
36892,0.0604
36894,0.0604
36895,0.0604
36899,0.0604
36900,0.0604
36902,0.0604
36905,0.0604
36907,0.0604
36909,0.0604
36911,0.0604
36912,0.0604
36915,0.0604
36919,0.0604
36923,0.0604
36928,0.0604
36932,0.0604
36934,0.0604
36936,0.0604
36938,0.0604
36942,0.0604
36942,0.0604
36946,0.0604
36948,0.0604
36952,0.0603
36957,0.0603
36959,0.0603
36964,0.0603
36966,0.0603
36970,0.0603
36973,0.0603
36977,0.0603
36978,0.0603
36982,0.0603
36986,0.0603
36986,0.0603
36987,0.0603
36991,0.0603
36995,0.0603
36996,0.0603
36997,0.0603
37001,0.0603
37005,0.0603
37010,0.0603
37013,0.0603
37018,0.0603
37022,0.0603
37023,0.0602
37026,0.0602
37030,0.0602
37035,0.0602
37038,0.0602
37039,0.0602
37042,0.0602
37047,0.0602
37050,0.0602
37055,0.0602
37058,0.0602
37059,0.0602
37063,0.0602
37068,0.0602
37073,0.0602
37075,0.0602
37078,0.0602
37078,0.0602
37081,0.0602
37085,0.0602
37090,0.0602
37091,0.0602
37096,0.0602
37099,0.0602
37101,0.0601
37105,0.0601
37108,0.0601
37111,0.0601
37116,0.0601
37119,0.0601
37123,0.0601
37123,0.0601
37127,0.0601
37130,0.0601
37133,0.0601
37137,0.0601
37141,0.0601
37143,0.0601
37144,0.0601
37147,0.0601
37147,0.0601
37150,0.0601
37153,0.0601
37155,0.0601
37157,0.0601
37159,0.0601
37164,0.0601
37165,0.0601
37166,0.0600
37169,0.0600
37172,0.0600
37176,0.0600
37178,0.0600
37181,0.0600
37183,0.0600
37188,0.0600
37189,0.0600
37191,0.0600
37193,0.0600
37195,0.0600
37197,0.0600
37197,0.0600
37201,0.0600
37204,0.0600
37205,0.0600
37209,0.0600
37212,0.0600
37216,0.0600
37220,0.0600
37220,0.0600
37222,0.0600
37226,0.0599
37228,0.0599
37229,0.0599
37231,0.0599
37236,0.0599
37238,0.0599
37242,0.0599
37242,0.0599
37246,0.0599
37250,0.0599
37255,0.0599
37258,0.0599
37261,0.0599
37263,0.0599
37266,0.0599
37267,0.0599
37269,0.0599
37273,0.0599
37273,0.0599
37277,0.0599
37282,0.0599
37284,0.0599
37286,0.0599
37290,0.0599
37290,0.0598
37292,0.0598
37294,0.0598
37296,0.0598
37299,0.0598
37304,0.0598
37305,0.0598
37308,0.0598
37308,0.0598
37309,0.0598
37311,0.0598
37314,0.0598
