# vtime(s),emu-avail(%) for mode:combinatory target-avail(%)=0.6000
21904,0.7691
21906,0.7690
21906,0.7689
21909,0.7688
21911,0.7687
21912,0.7687
21917,0.7686
21919,0.7685
21920,0.7684
21925,0.7683
21926,0.7682
21930,0.7681
21933,0.7680
21936,0.7680
21938,0.7679
21940,0.7678
21941,0.7677
21943,0.7676
21943,0.7675
21944,0.7674
21945,0.7673
21946,0.7673
21949,0.7672
21949,0.7671
21954,0.7670
21957,0.7669
21957,0.7668
21957,0.7667
21957,0.7666
21960,0.7666
21961,0.7665
21966,0.7664
21969,0.7663
21972,0.7662
21972,0.7661
21975,0.7660
21976,0.7660
21981,0.7659
21981,0.7658
21984,0.7657
21985,0.7656
21985,0.7655
21985,0.7654
21986,0.7653
21989,0.7653
21992,0.7652
21995,0.7651
21997,0.7650
21998,0.7649
21999,0.7648
22002,0.7647
22005,0.7646
22008,0.7646
22009,0.7645
22012,0.7644
22015,0.7643
22017,0.7642
22018,0.7641
22021,0.7640
22022,0.7640
22022,0.7639
22025,0.7638
22029,0.7637
22034,0.7636
22037,0.7635
22041,0.7634
22043,0.7633
22048,0.7633
22049,0.7632
22052,0.7631
22057,0.7630
22061,0.7629
22064,0.7628
22068,0.7627
22070,0.7627
22075,0.7626
22076,0.7625
22077,0.7624
22077,0.7623
22080,0.7622
22082,0.7621
22085,0.7621
22090,0.7620
22094,0.7619
22095,0.7618
22099,0.7617
22103,0.7616
22106,0.7615
22107,0.7614
22109,0.7614
22112,0.7613
22113,0.7612
22116,0.7611
22119,0.7610
22123,0.7609
22127,0.7608
22127,0.7608
22129,0.7607
22132,0.7606
22137,0.7605
22139,0.7604
22143,0.7603
22145,0.7602
22148,0.7602
22150,0.7601
22155,0.7600
22156,0.7599
22158,0.7598
22159,0.7597
22160,0.7596
22164,0.7596
22167,0.7595
22172,0.7594
22176,0.7593
22181,0.7592
22182,0.7591
22186,0.7590
22190,0.7590
22194,0.7589
22196,0.7588
22200,0.7587
22200,0.7586
22203,0.7585
22206,0.7584
22209,0.7584
22211,0.7583
22214,0.7583
22218,0.7583
22219,0.7584
22219,0.7584
22220,0.7584
22220,0.7584
22223,0.7585
22224,0.7585
22228,0.7585
22231,0.7585
22232,0.7586
22236,0.7586
22238,0.7586
22240,0.7587
22245,0.7587
22247,0.7587
22251,0.7587
22256,0.7588
22257,0.7588
22259,0.7588
22261,0.7588
22263,0.7589
22265,0.7589
22267,0.7589
22270,0.7590
22273,0.7590
22276,0.7590
22277,0.7590
22279,0.7591
22283,0.7591
22286,0.7591
22291,0.7591
22295,0.7592
22299,0.7592
22300,0.7592
22302,0.7593
22303,0.7593
22306,0.7593
22310,0.7593
22311,0.7594
22315,0.7594
22319,0.7594
22322,0.7594
22326,0.7595
22329,0.7595
22330,0.7595
22332,0.7595
22332,0.7596
22334,0.7596
22338,0.7596
22342,0.7597
22342,0.7597
22343,0.7597
22345,0.7597
22346,0.7598
22350,0.7598
22350,0.7598
22353,0.7598
22355,0.7599
22359,0.7599
22363,0.7599
22367,0.7600
22369,0.7600
22372,0.7600
22373,0.7600
22378,0.7601
22379,0.7601
22379,0.7601
22382,0.7601
22385,0.7602
22387,0.7602
22388,0.7602
22391,0.7602
22394,0.7603
22397,0.7603
22398,0.7603
22402,0.7604
22403,0.7604
22406,0.7604
22406,0.7604
22409,0.7605
22410,0.7605
22411,0.7605
22411,0.7605
22412,0.7606
22414,0.7606
22414,0.7606
22415,0.7606
22416,0.7607
22420,0.7607
22422,0.7607
22426,0.7608
22427,0.7608
22431,0.7608
22435,0.7608
22438,0.7609
22443,0.7609
22445,0.7609
22449,0.7609
22450,0.7610
22454,0.7610
22457,0.7610
22459,0.7610
22464,0.7611
22467,0.7611
22472,0.7611
22474,0.7612
22476,0.7612
22476,0.7612
22477,0.7612
22479,0.7613
22482,0.7613
22483,0.7613
22487,0.7613
22487,0.7614
22491,0.7614
22492,0.7614
22493,0.7614
22498,0.7615
22499,0.7615
22500,0.7615
22501,0.7616
22504,0.7616
22508,0.7616
22512,0.7616
22515,0.7617
22518,0.7617
22523,0.7617
22525,0.7617
22528,0.7618
22529,0.7618
22533,0.7618
22534,0.7618
22538,0.7619
22539,0.7619
22543,0.7619
22545,0.7619
22545,0.7620
22548,0.7620
22552,0.7620
22556,0.7621
22560,0.7621
22562,0.7621
22563,0.7621
22566,0.7622
22571,0.7622
22572,0.7622
22573,0.7622
22575,0.7623
22576,0.7623
22577,0.7623
22581,0.7623
22583,0.7624
22583,0.7624
22584,0.7624
22586,0.7624
22590,0.7625
22592,0.7625
22597,0.7625
22598,0.7626
22599,0.7626
22600,0.7626
22603,0.7626
22605,0.7627
22606,0.7627
22610,0.7627
22613,0.7627
22615,0.7628
22616,0.7628
22616,0.7628
22620,0.7628
22623,0.7629
22624,0.7629
22629,0.7629
22630,0.7629
22635,0.7630
22636,0.7630
22638,0.7630
22639,0.7631
22641,0.7631
22643,0.7631
22645,0.7631
22648,0.7632
22652,0.7632
22652,0.7632
22654,0.7632
22655,0.7633
22659,0.7633
22660,0.7633
22664,0.7633
22668,0.7634
22673,0.7634
22673,0.7634
22676,0.7634
22680,0.7635
22684,0.7635
22686,0.7635
22688,0.7635
22691,0.7636
22692,0.7636
22696,0.7636
22697,0.7637
22700,0.7637
22705,0.7637
22707,0.7637
22708,0.7638
22709,0.7638
22712,0.7638
22715,0.7638
22715,0.7639
22718,0.7639
22719,0.7639
22719,0.7639
22720,0.7640
22724,0.7640
22727,0.7640
22730,0.7640
22733,0.7641
22737,0.7641
22740,0.7641
22744,0.7641
22745,0.7642
22749,0.7642
22752,0.7642
22757,0.7642
22758,0.7643
22761,0.7643
22763,0.7643
22766,0.7644
22770,0.7644
22775,0.7644
22777,0.7644
22780,0.7645
22780,0.7645
22784,0.7645
22786,0.7645
22790,0.7646
22794,0.7646
22798,0.7646
22802,0.7646
22806,0.7647
22811,0.7647
22812,0.7647
22815,0.7647
22816,0.7648
22818,0.7648
22819,0.7648
22820,0.7648
22824,0.7649
22826,0.7649
22830,0.7649
22833,0.7649
22836,0.7650
22839,0.7650
22844,0.7650
22845,0.7650
22846,0.7651
22849,0.7651
22853,0.7651
22855,0.7651
22860,0.7652
22863,0.7652
22865,0.7652
22870,0.7653
22874,0.7653
22879,0.7653
22880,0.7653
22883,0.7654
22883,0.7654
22886,0.7654
22890,0.7654
22891,0.7655
22894,0.7655
22896,0.7655
22900,0.7655
22903,0.7656
22905,0.7656
22906,0.7656
22910,0.7656
22911,0.7657
22914,0.7657
22918,0.7657
22921,0.7657
22923,0.7658
22923,0.7658
22925,0.7658
22930,0.7658
22934,0.7659
22935,0.7659
22938,0.7659
22939,0.7659
22942,0.7660
22946,0.7660
22948,0.7660
22949,0.7660
22950,0.7661
22955,0.7661
22958,0.7661
22958,0.7661
22962,0.7662
22965,0.7662
22970,0.7662
22973,0.7662
22976,0.7663
22977,0.7663
22978,0.7663
22979,0.7664
22982,0.7664
22985,0.7664
22987,0.7664
22991,0.7663
22995,0.7663
22999,0.7662
23000,0.7661
23004,0.7660
23004,0.7659
23009,0.7658
23012,0.7658
23016,0.7657
23017,0.7656
23022,0.7655
23024,0.7654
23024,0.7653
23028,0.7653
23029,0.7652
23032,0.7651
23034,0.7650
23037,0.7649
23039,0.7648
23039,0.7648
23040,0.7647
23040,0.7646
23043,0.7645
23046,0.7644
23047,0.7643
23050,0.7643
23050,0.7642
23052,0.7641
23052,0.7640
23052,0.7639
23055,0.7639
23059,0.7638
23064,0.7637
23068,0.7636
23070,0.7635
23075,0.7634
23077,0.7634
23080,0.7633
23081,0.7632
23082,0.7631
23083,0.7630
23086,0.7629
23088,0.7629
23092,0.7628
23094,0.7627
23097,0.7626
23100,0.7625
23101,0.7624
23103,0.7624
23106,0.7623
23109,0.7622
23113,0.7621
23115,0.7620
23117,0.7620
23120,0.7619
23124,0.7618
23128,0.7617
23130,0.7616
23134,0.7615
23135,0.7615
23135,0.7614
23139,0.7613
23140,0.7612
23141,0.7611
23142,0.7610
23145,0.7610
23145,0.7609
23149,0.7608
23154,0.7607
23158,0.7606
23162,0.7606
23162,0.7605
23166,0.7604
23166,0.7603
23169,0.7602
23173,0.7601
23175,0.7601
23179,0.7600
23181,0.7599
23184,0.7598
23188,0.7597
23191,0.7597
23192,0.7596
23192,0.7595
23194,0.7594
23194,0.7593
23197,0.7592
23202,0.7592
23204,0.7591
23206,0.7590
23208,0.7589
23211,0.7588
23215,0.7588
23220,0.7587
23223,0.7586
23223,0.7585
23225,0.7584
23227,0.7583
23231,0.7583
23234,0.7582
23236,0.7581
23237,0.7580
23241,0.7579
23244,0.7579
23247,0.7578
23249,0.7577
23253,0.7576
23254,0.7575
23258,0.7574
23261,0.7574
23264,0.7573
23265,0.7572
23268,0.7571
23270,0.7570
23273,0.7570
23275,0.7569
23277,0.7568
23277,0.7567
23281,0.7566
23286,0.7566
23287,0.7565
23291,0.7564
23294,0.7563
23297,0.7562
23301,0.7561
23303,0.7561
23306,0.7560
23310,0.7559
23312,0.7558
23316,0.7557
23319,0.7557
23324,0.7556
23326,0.7555
23327,0.7554
23328,0.7553
23330,0.7553
23331,0.7552
23335,0.7551
23339,0.7550
23343,0.7549
23346,0.7548
23346,0.7548
23350,0.7547
23351,0.7546
23352,0.7545
23354,0.7544
23358,0.7544
23358,0.7543
23362,0.7542
23365,0.7541
23369,0.7540
23373,0.7540
23377,0.7539
23379,0.7538
23383,0.7537
23387,0.7536
23392,0.7536
23393,0.7535
23396,0.7534
23397,0.7533
23398,0.7532
23399,0.7532
23402,0.7531
23405,0.7530
23410,0.7529
23412,0.7528
23412,0.7528
23413,0.7527
23415,0.7526
23418,0.7525
23422,0.7524
23426,0.7523
23426,0.7523
23429,0.7522
23433,0.7521
23436,0.7520
23439,0.7521
23441,0.7521
23442,0.7521
23447,0.7521
23451,0.7522
23454,0.7522
23458,0.7522
23463,0.7522
23464,0.7523
23467,0.7523
23471,0.7523
23474,0.7523
23474,0.7524
23477,0.7524
23481,0.7524
23482,0.7525
23485,0.7525
23489,0.7525
23491,0.7525
23496,0.7526
23499,0.7526
23502,0.7526
23507,0.7526
23511,0.7527
23513,0.7527
23516,0.7527
23519,0.7527
23519,0.7528
23524,0.7528
23527,0.7528
23530,0.7528
23531,0.7529
23534,0.7529
23535,0.7529
23539,0.7530
23541,0.7530
23545,0.7530
23548,0.7530
23551,0.7531
23554,0.7531
23556,0.7531
23557,0.7531
23561,0.7532
23563,0.7532
23565,0.7532
23566,0.7532
23568,0.7533
23571,0.7533
23574,0.7533
23579,0.7533
23582,0.7534
23583,0.7534
23586,0.7534
23588,0.7534
23590,0.7535
23592,0.7535
23595,0.7535
23600,0.7536
23604,0.7536
23604,0.7536
23608,0.7536
23609,0.7537
23612,0.7537
23612,0.7537
23614,0.7537
23616,0.7538
23616,0.7538
23621,0.7538
23623,0.7538
23623,0.7539
23627,0.7539
23632,0.7539
23636,0.7539
23639,0.7540
23640,0.7540
23643,0.7540
23644,0.7540
23644,0.7541
23645,0.7541
23646,0.7541
23649,0.7542
23650,0.7542
23655,0.7542
23656,0.7542
23658,0.7543
23661,0.7543
23662,0.7543
23663,0.7543
23665,0.7544
23668,0.7544
23669,0.7544
23673,0.7544
23677,0.7545
23682,0.7545
23686,0.7545
23686,0.7545
23689,0.7546
23691,0.7546
23693,0.7546
23697,0.7546
23699,0.7547
23699,0.7547
23699,0.7547
23701,0.7548
23705,0.7548
23707,0.7548
23711,0.7548
23715,0.7549
23716,0.7549
23720,0.7549
23721,0.7549
23723,0.7550
23727,0.7550
23727,0.7550
23730,0.7550
23734,0.7551
23739,0.7551
23742,0.7551
23746,0.7551
23748,0.7552
23751,0.7552
23754,0.7552
23754,0.7552
23758,0.7553
23761,0.7553
23761,0.7553
23763,0.7553
23764,0.7554
23767,0.7554
23772,0.7554
23773,0.7554
23776,0.7555
23779,0.7555
23780,0.7555
23781,0.7556
23785,0.7556
23786,0.7556
23787,0.7556
23790,0.7557
23794,0.7557
23797,0.7557
23802,0.7557
23804,0.7558
23806,0.7558
23808,0.7558
23810,0.7558
23814,0.7559
23816,0.7559
23816,0.7559
23818,0.7559
23819,0.7560
23822,0.7560
23824,0.7560
23825,0.7560
23826,0.7561
23829,0.7561
23830,0.7561
23834,0.7561
23837,0.7562
23842,0.7562
23845,0.7562
23847,0.7562
23852,0.7563
23853,0.7563
23857,0.7563
23860,0.7563
23862,0.7564
23867,0.7564
23870,0.7564
23875,0.7564
23878,0.7565
23881,0.7565
23885,0.7565
23890,0.7565
23891,0.7566
23892,0.7566
23895,0.7566
23899,0.7567
23904,0.7567
23905,0.7567
23905,0.7567
23910,0.7568
23912,0.7568
23916,0.7568
23919,0.7568
23920,0.7569
23921,0.7569
23923,0.7569
23928,0.7569
23929,0.7570
23934,0.7570
23935,0.7570
23935,0.7570
23936,0.7571
23939,0.7571
23944,0.7571
23948,0.7571
23952,0.7572
23956,0.7572
23961,0.7572
23961,0.7572
23962,0.7573
23965,0.7573
23970,0.7573
23971,0.7573
23972,0.7574
23975,0.7574
23976,0.7574
23977,0.7574
23981,0.7575
23982,0.7575
23985,0.7575
23985,0.7575
23988,0.7576
23990,0.7576
23992,0.7576
23994,0.7576
23997,0.7577
23997,0.7577
23998,0.7577
23999,0.7577
24003,0.7578
24007,0.7578
24009,0.7578
24013,0.7578
24014,0.7579
24017,0.7579
24022,0.7579
24023,0.7579
24024,0.7580
24025,0.7580
24029,0.7580
24031,0.7580
24033,0.7581
24035,0.7581
24039,0.7581
24042,0.7581
24044,0.7582
24047,0.7582
24050,0.7582
24055,0.7582
24057,0.7583
24059,0.7583
24062,0.7583
24066,0.7583
24069,0.7584
24071,0.7584
24073,0.7584
24078,0.7584
24082,0.7585
24083,0.7585
24084,0.7585
24088,0.7585
24089,0.7586
24090,0.7586
24091,0.7586
24093,0.7586
24098,0.7587
24099,0.7587
24100,0.7587
24102,0.7587
24105,0.7588
24110,0.7588
24112,0.7588
24117,0.7588
24119,0.7589
24122,0.7589
24125,0.7589
24127,0.7589
24130,0.7590
24130,0.7590
24132,0.7590
24134,0.7590
24136,0.7591
24137,0.7591
24137,0.7591
24140,0.7591
24143,0.7592
24145,0.7592
24148,0.7592
24153,0.7592
24155,0.7593
24159,0.7593
24160,0.7593
24164,0.7593
24165,0.7594
24169,0.7594
24170,0.7594
24173,0.7594
24176,0.7595
24180,0.7595
24182,0.7595
24186,0.7595
24190,0.7596
24192,0.7596
24194,0.7596
24198,0.7596
24201,0.7597
24202,0.7597
24205,0.7597
24207,0.7597
24211,0.7598
24215,0.7598
24218,0.7598
24219,0.7598
24219,0.7599
24219,0.7599
24222,0.7599
24225,0.7599
24227,0.7600
24230,0.7600
24234,0.7600
24237,0.7600
24241,0.7601
24243,0.7601
24243,0.7601
24245,0.7601
24246,0.7602
24247,0.7602
24252,0.7602
24256,0.7602
24260,0.7603
24263,0.7603
24266,0.7603
24271,0.7603
24273,0.7603
24275,0.7602
24277,0.7601
24280,0.7600
24283,0.7600
24285,0.7599
24287,0.7598
24289,0.7597
24290,0.7596
24293,0.7596
24298,0.7595
24302,0.7594
24303,0.7593
24307,0.7592
24312,0.7592
24317,0.7591
24321,0.7590
24324,0.7589
24325,0.7589
24327,0.7588
24328,0.7587
24330,0.7586
24334,0.7585
24336,0.7585
24340,0.7584
24342,0.7583
24346,0.7582
24348,0.7582
24348,0.7581
24349,0.7580
24352,0.7579
24354,0.7578
24359,0.7578
24359,0.7577
24359,0.7576
24361,0.7575
24366,0.7575
24369,0.7574
24374,0.7573
24377,0.7572
24382,0.7571
24385,0.7571
24386,0.7570
24387,0.7569
24392,0.7568
24395,0.7568
24397,0.7567
24398,0.7566
24401,0.7565
24401,0.7564
24405,0.7564
24405,0.7563
24408,0.7562
24409,0.7561
24413,0.7561
24417,0.7560
24418,0.7559
24419,0.7558
24421,0.7557
24423,0.7557
24423,0.7556
24424,0.7555
24427,0.7554
24431,0.7554
24432,0.7553
24433,0.7552
24434,0.7551
24435,0.7550
24440,0.7550
24442,0.7549
24443,0.7548
24445,0.7547
24447,0.7547
24449,0.7546
24453,0.7545
24456,0.7544
24458,0.7544
24461,0.7543
24462,0.7542
24462,0.7541
24465,0.7540
24466,0.7540
24470,0.7539
24475,0.7538
24477,0.7537
24480,0.7537
24482,0.7536
24482,0.7535
24487,0.7534
24489,0.7533
24490,0.7533
24494,0.7532
24494,0.7531
24495,0.7530
24497,0.7530
24501,0.7529
24501,0.7528
24504,0.7527
24505,0.7527
24510,0.7526
24513,0.7525
24516,0.7524
24517,0.7523
24521,0.7523
24521,0.7522
24522,0.7521
24523,0.7520
24525,0.7520
24525,0.7519
24528,0.7518
24530,0.7517
24531,0.7517
24532,0.7516
24533,0.7515
24535,0.7514
24539,0.7514
24542,0.7513
24543,0.7512
24543,0.7511
24545,0.7510
24549,0.7510
24549,0.7509
24550,0.7508
24554,0.7507
24559,0.7507
24560,0.7506
24562,0.7505
24562,0.7504
24562,0.7504
24563,0.7503
24567,0.7502
24569,0.7501
24573,0.7501
24575,0.7500
24575,0.7499
24580,0.7498
24581,0.7497
24583,0.7497
24587,0.7496
24591,0.7495
24595,0.7494
24595,0.7494
24600,0.7493
24600,0.7492
24604,0.7491
24606,0.7491
24607,0.7490
24612,0.7489
24614,0.7488
24619,0.7488
24622,0.7487
24624,0.7486
24627,0.7485
24629,0.7485
24632,0.7484
24637,0.7483
24640,0.7482
24641,0.7481
24642,0.7481
24642,0.7480
24646,0.7479
24647,0.7478
24649,0.7478
24650,0.7477
24652,0.7476
24653,0.7475
24654,0.7475
24656,0.7474
24657,0.7473
24661,0.7472
24663,0.7472
24664,0.7471
24665,0.7470
24665,0.7469
24669,0.7469
24672,0.7468
24675,0.7467
24678,0.7466
24680,0.7466
24685,0.7465
24685,0.7464
24686,0.7463
24690,0.7463
24692,0.7462
24694,0.7461
24698,0.7460
24702,0.7460
24706,0.7459
24706,0.7458
24707,0.7457
24709,0.7456
24710,0.7456
24713,0.7455
24717,0.7454
24721,0.7453
24722,0.7453
24726,0.7452
24729,0.7451
24733,0.7450
24734,0.7450
24736,0.7449
24738,0.7448
24739,0.7447
24743,0.7447
24743,0.7446
24743,0.7445
24746,0.7444
24749,0.7444
24753,0.7443
24757,0.7442
24762,0.7441
24765,0.7441
24769,0.7440
24772,0.7439
24774,0.7438
24774,0.7438
24778,0.7437
24781,0.7436
24784,0.7435
24786,0.7436
24790,0.7436
24793,0.7436
24796,0.7436
24796,0.7437
24797,0.7437
24802,0.7437
24802,0.7438
24805,0.7438
24808,0.7438
24811,0.7438
24815,0.7439
24815,0.7439
24818,0.7439
24823,0.7439
24827,0.7440
24830,0.7440
24832,0.7440
24835,0.7440
24838,0.7441
24840,0.7441
24841,0.7441
24842,0.7441
24845,0.7442
24847,0.7442
24851,0.7442
24852,0.7442
24854,0.7443
24855,0.7443
24857,0.7443
24858,0.7443
24860,0.7444
24863,0.7444
24866,0.7444
24870,0.7444
24871,0.7445
24874,0.7445
24877,0.7445
24877,0.7445
24880,0.7446
24884,0.7446
24887,0.7446
24892,0.7447
24895,0.7447
24899,0.7447
24903,0.7447
24905,0.7448
24906,0.7448
24909,0.7448
24910,0.7448
24911,0.7449
24915,0.7449
24917,0.7449
24917,0.7449
24920,0.7450
24921,0.7450
24923,0.7450
24924,0.7450
24926,0.7451
24928,0.7451
24932,0.7451
24936,0.7451
24939,0.7452
24944,0.7452
24946,0.7452
24949,0.7452
24953,0.7453
24955,0.7453
24959,0.7453
24959,0.7453
24962,0.7454
24963,0.7454
24967,0.7454
24971,0.7454
24973,0.7455
24976,0.7455
24980,0.7455
24981,0.7455
24982,0.7456
24986,0.7456
24990,0.7456
24994,0.7456
24994,0.7457
24996,0.7457
24997,0.7457
25001,0.7457
25001,0.7458
25002,0.7458
25002,0.7458
25005,0.7459
25009,0.7459
25012,0.7459
25014,0.7459
25017,0.7460
25021,0.7460
25022,0.7460
25023,0.7460
25027,0.7461
25032,0.7461
25036,0.7461
25038,0.7461
25040,0.7462
25044,0.7462
25045,0.7462
25048,0.7462
25053,0.7463
25054,0.7463
25057,0.7463
25060,0.7463
25063,0.7464
25068,0.7464
25072,0.7464
25076,0.7464
25079,0.7465
25080,0.7465
25080,0.7465
25083,0.7465
25087,0.7466
25089,0.7466
25092,0.7466
25095,0.7466
25099,0.7467
25102,0.7467
25105,0.7467
25106,0.7467
25111,0.7468
25116,0.7468
25118,0.7468
25123,0.7468
25124,0.7469
25125,0.7469
25126,0.7469
25127,0.7469
25131,0.7470
25134,0.7470
25137,0.7470
25141,0.7470
25142,0.7471
25146,0.7471
25148,0.7471
25153,0.7471
25156,0.7472
25160,0.7472
25162,0.7472
25166,0.7472
25169,0.7473
25172,0.7473
25173,0.7473
25176,0.7473
25177,0.7474
25182,0.7474
25183,0.7474
25184,0.7474
25186,0.7475
25187,0.7475
25187,0.7475
25189,0.7475
25194,0.7476
25194,0.7476
25199,0.7476
25199,0.7476
25202,0.7477
25206,0.7477
25208,0.7477
25210,0.7477
25212,0.7478
25214,0.7478
25219,0.7478
25221,0.7478
25224,0.7479
25227,0.7479
25229,0.7479
25229,0.7479
25231,0.7480
25234,0.7480
25237,0.7480
25242,0.7480
25247,0.7481
25249,0.7481
25254,0.7481
25257,0.7481
25258,0.7482
25258,0.7482
25259,0.7482
25262,0.7482
25264,0.7483
25268,0.7483
25269,0.7483
25271,0.7483
25276,0.7483
25278,0.7482
25278,0.7481
25280,0.7480
25285,0.7480
25286,0.7479
25289,0.7478
25292,0.7477
25294,0.7477
25298,0.7476
25301,0.7475
25302,0.7476
25305,0.7476
25305,0.7476
25306,0.7476
25311,0.7477
25312,0.7477
25317,0.7477
25321,0.7477
25323,0.7478
25327,0.7478
25332,0.7478
25335,0.7478
25338,0.7479
25339,0.7479
25343,0.7479
25346,0.7479
25348,0.7480
25349,0.7480
25351,0.7480
25355,0.7480
25359,0.7481
25360,0.7481
25360,0.7481
25364,0.7481
25365,0.7482
25369,0.7482
25370,0.7482
25371,0.7482
25373,0.7482
25377,0.7483
25377,0.7483
25379,0.7483
25380,0.7483
25382,0.7484
25386,0.7484
25391,0.7484
25394,0.7484
25398,0.7485
25400,0.7485
25402,0.7485
25405,0.7485
25406,0.7486
25407,0.7486
25411,0.7486
25414,0.7486
25418,0.7487
25420,0.7487
25421,0.7487
25424,0.7487
25425,0.7488
25428,0.7488
25431,0.7488
25431,0.7488
25435,0.7489
25436,0.7489
25441,0.7489
25441,0.7489
25446,0.7490
25451,0.7490
25452,0.7490
25456,0.7490
25460,0.7491
25462,0.7491
25463,0.7491
25464,0.7491
25467,0.7492
25471,0.7492
25471,0.7492
25473,0.7492
25474,0.7493
25475,0.7493
25477,0.7493
25479,0.7493
25481,0.7494
25481,0.7494
25484,0.7494
25487,0.7494
25491,0.7495
25491,0.7495
25494,0.7495
25495,0.7495
25496,0.7496
25499,0.7496
25499,0.7496
25503,0.7496
25505,0.7497
25508,0.7497
25511,0.7497
25515,0.7497
25518,0.7498
25522,0.7498
25522,0.7498
25524,0.7498
25529,0.7499
25531,0.7499
25535,0.7499
25537,0.7499
25538,0.7500
25541,0.7500
25544,0.7500
25548,0.7500
25551,0.7500
25552,0.7501
25552,0.7501
25555,0.7501
25558,0.7501
25558,0.7502
25563,0.7502
25564,0.7502
25567,0.7502
25568,0.7503
25569,0.7503
25572,0.7503
25575,0.7503
25579,0.7504
25582,0.7504
25585,0.7504
25587,0.7504
25589,0.7505
25590,0.7505
25591,0.7505
25593,0.7505
25597,0.7506
25598,0.7506
25599,0.7506
25600,0.7506
25604,0.7507
25606,0.7507
25607,0.7507
25611,0.7507
25614,0.7508
25614,0.7508
25616,0.7508
25617,0.7508
25618,0.7509
25621,0.7509
25622,0.7509
25626,0.7509
25626,0.7510
25627,0.7510
25632,0.7510
25634,0.7510
25638,0.7510
25643,0.7511
25643,0.7511
25647,0.7511
25648,0.7511
25648,0.7512
25652,0.7512
25653,0.7512
25653,0.7512
25655,0.7513
25658,0.7513
25660,0.7513
25664,0.7513
25667,0.7514
25670,0.7514
25671,0.7514
25674,0.7514
25678,0.7515
25681,0.7515
25683,0.7515
25685,0.7515
25686,0.7516
25687,0.7516
25690,0.7516
25695,0.7516
25698,0.7517
25700,0.7517
25702,0.7517
25705,0.7517
25705,0.7518
25708,0.7518
25709,0.7518
25713,0.7518
25715,0.7518
25717,0.7519
25718,0.7519
25718,0.7519
25721,0.7519
25722,0.7520
25723,0.7520
25724,0.7520
25726,0.7520
25727,0.7521
25732,0.7521
25732,0.7521
25735,0.7521
25738,0.7522
25742,0.7522
25745,0.7522
25745,0.7522
25750,0.7523
25754,0.7523
25756,0.7523
25759,0.7523
25764,0.7524
25764,0.7524
25769,0.7524
25773,0.7524
25774,0.7524
25778,0.7525
25778,0.7525
25780,0.7525
25784,0.7525
25787,0.7526
25788,0.7526
25789,0.7526
25790,0.7526
25791,0.7527
25795,0.7527
25795,0.7527
25795,0.7527
25798,0.7528
25801,0.7528
25803,0.7528
25806,0.7528
25811,0.7529
25812,0.7529
25815,0.7529
25817,0.7529
25820,0.7530
25821,0.7530
25823,0.7530
25827,0.7530
25828,0.7530
25830,0.7531
25832,0.7531
25832,0.7531
25836,0.7531
25840,0.7532
25841,0.7532
25843,0.7532
25843,0.7532
25847,0.7533
25849,0.7533
25853,0.7533
25853,0.7533
25856,0.7534
25858,0.7534
25863,0.7534
25867,0.7534
25871,0.7535
25873,0.7535
25873,0.7535
25876,0.7535
25880,0.7535
25883,0.7536
25883,0.7536
25887,0.7536
25888,0.7536
25890,0.7537
25891,0.7537
25894,0.7537
25899,0.7537
25901,0.7538
25903,0.7538
25906,0.7538
25911,0.7538
25914,0.7539
25915,0.7539
25918,0.7539
25922,0.7539
25926,0.7540
25928,0.7540
25929,0.7540
25933,0.7540
25935,0.7540
25935,0.7541
25937,0.7541
25940,0.7541
25942,0.7541
25943,0.7542
25946,0.7542
25949,0.7542
25952,0.7542
25954,0.7543
25955,0.7543
25957,0.7543
25959,0.7543
25963,0.7544
25963,0.7544
25967,0.7544
25971,0.7544
25974,0.7544
25978,0.7545
25978,0.7545
25983,0.7545
25986,0.7545
25989,0.7546
25989,0.7546
25993,0.7546
25998,0.7546
26002,0.7547
26003,0.7547
26007,0.7547
26008,0.7547
26011,0.7548
26012,0.7548
26013,0.7548
26016,0.7548
26020,0.7548
26023,0.7549
26027,0.7549
26031,0.7549
26032,0.7549
26037,0.7550
26041,0.7550
26044,0.7550
26046,0.7550
26051,0.7551
26053,0.7551
26057,0.7551
26059,0.7551
26059,0.7552
26064,0.7552
26066,0.7552
26071,0.7552
26072,0.7552
26073,0.7553
26076,0.7553
26076,0.7553
26078,0.7553
26081,0.7554
26081,0.7554
26081,0.7554
26085,0.7554
26089,0.7555
26092,0.7555
26092,0.7555
26092,0.7555
26095,0.7556
26099,0.7556
26101,0.7556
26102,0.7556
26105,0.7556
26106,0.7557
26107,0.7557
26109,0.7557
26113,0.7557
26116,0.7558
26120,0.7558
26121,0.7558
26122,0.7558
26126,0.7559
26130,0.7559
26130,0.7559
26134,0.7559
26136,0.7560
26140,0.7560
26145,0.7560
26150,0.7560
26151,0.7560
26154,0.7561
26154,0.7561
26156,0.7561
26160,0.7561
26164,0.7562
26165,0.7562
26170,0.7562
26170,0.7562
26171,0.7563
26171,0.7563
26175,0.7563
26178,0.7563
26179,0.7563
26184,0.7564
26184,0.7564
26188,0.7564
26189,0.7564
26194,0.7565
26197,0.7565
26198,0.7565
26201,0.7565
26202,0.7566
26206,0.7566
26208,0.7566
26211,0.7566
26215,0.7566
26218,0.7567
26218,0.7567
26223,0.7567
26227,0.7567
26230,0.7568
26234,0.7568
26237,0.7568
26238,0.7568
26239,0.7569
26243,0.7569
